timestamp,id,event,details,id_group
2000-01-01 04:22:03,,api.generate_image.succeeded,"{'global_caption': 'a scene featuring a man wearing a white short-sleeve shirt and beige pants, wearing sunglasses and holding a paper map in his right hand; a woman in a sky-blue dress, taking a picture of the sky, wearing brown sandals and holding a brown hat; a female with a flower pattern top and short jeans, holding a coffee cup in her left hand and a gray suitcase in her right hand; and a man wearing a light green T-shirt, beige shorts, and black shoes, with his hands in his pockets.', 'region_count': 4, 'has_image': True, 'detected_objects_count': 4, 'image_path': 'output/P3/2025-08-14_04-22-01/image.png', 'image_with_layout_path': 'output/P3/2025-08-14_04-22-01/image_with_layout.png', 'timestamp_dir': 'output/P3/2025-08-14_04-22-01', 'session_id': '5c80c448-3160-44a9-a933-407b23b40792', 'user_id': 'P3'}",3
2000-01-01 04:23:43,instance-4e8d30be-57f4-4647-b18f-883737552f5e,instance.updated,"{'instance_id': 'instance-4e8d30be-57f4-4647-b18f-883737552f5e', 'instance_label': 'female', 'text_changed': True, 'graph_changed': False, 'session_id': '5c80c448-3160-44a9-a933-407b23b40792', 'user_id': 'P3'}",3
2000-01-01 04:24:28,instance-4e8d30be-57f4-4647-b18f-883737552f5e,instance.updated,"{'instance_id': 'instance-4e8d30be-57f4-4647-b18f-883737552f5e', 'instance_label': 'female', 'text_changed': True, 'graph_changed': False, 'session_id': '5c80c448-3160-44a9-a933-407b23b40792', 'user_id': 'P3'}",3
2000-01-01 04:24:50,instance-4e8d30be-57f4-4647-b18f-883737552f5e,instance.updated,"{'instance_id': 'instance-4e8d30be-57f4-4647-b18f-883737552f5e', 'instance_label': 'female', 'text_changed': True, 'graph_changed': False, 'session_id': '5c80c448-3160-44a9-a933-407b23b40792', 'user_id': 'P3'}",3
2000-01-01 04:25:22,instance-1a35142f-cd02-449a-8632-5189b2bc31b9,instance.updated,"{'instance_id': 'instance-1a35142f-cd02-449a-8632-5189b2bc31b9', 'instance_label': 'woman', 'text_changed': True, 'graph_changed': False, 'session_id': '5c80c448-3160-44a9-a933-407b23b40792', 'user_id': 'P3'}",3
2000-01-01 04:26:12,instance-b7388952-8650-4a45-b674-10ac9282678a,instance.updated,"{'instance_id': 'instance-b7388952-8650-4a45-b674-10ac9282678a', 'instance_label': 'man', 'text_changed': True, 'graph_changed': False, 'session_id': '5c80c448-3160-44a9-a933-407b23b40792', 'user_id': 'P3'}",3
2000-01-01 04:26:32,instance-b7388952-8650-4a45-b674-10ac9282678a,instance.updated,"{'instance_id': 'instance-b7388952-8650-4a45-b674-10ac9282678a', 'instance_label': 'man', 'text_changed': False, 'graph_changed': True, 'session_id': '5c80c448-3160-44a9-a933-407b23b40792', 'user_id': 'P3'}",3
2000-01-01 04:27:01,instance-46bd879e-724b-4c20-b0f2-536313f86754,instance.updated,"{'instance_id': 'instance-46bd879e-724b-4c20-b0f2-536313f86754', 'instance_label': 'man', 'text_changed': True, 'graph_changed': False, 'session_id': '5c80c448-3160-44a9-a933-407b23b40792', 'user_id': 'P3'}",3
2000-01-01 04:27:20,instance-1a35142f-cd02-449a-8632-5189b2bc31b9,instance.updated,"{'instance_id': 'instance-1a35142f-cd02-449a-8632-5189b2bc31b9', 'instance_label': 'woman', 'text_changed': True, 'graph_changed': False, 'session_id': '5c80c448-3160-44a9-a933-407b23b40792', 'user_id': 'P3'}",3
2000-01-01 04:28:03,instance-1a35142f-cd02-449a-8632-5189b2bc31b9,instance.updated,"{'instance_id': 'instance-1a35142f-cd02-449a-8632-5189b2bc31b9', 'instance_label': 'woman', 'text_changed': True, 'graph_changed': False, 'session_id': '5c80c448-3160-44a9-a933-407b23b40792', 'user_id': 'P3'}",3
2000-01-01 04:28:47,,api.generate_image.succeeded,"{'global_caption': 'a scene featuring a man wearing a white short-sleeve shirt and beige pants, wearing sunglasses and holding a paper map in his right hand, staring to the left; a woman wearing a sky-blue dress, brown sandals, and holding a brown hat in her left hand, taking a picture of the sky with a camera; a female wearing a flower pattern top and short jeans, holding a coffee cup in her left hand and a gray suitcase in her right hand; and a man wearing a light green T-shirt, beige shorts, and black shoes, with his hands in his pockets and staring to the left.', 'region_count': 4, 'has_image': True, 'detected_objects_count': 5, 'image_path': 'output/P3/2025-08-14_04-28-46/image.png', 'image_with_layout_path': 'output/P3/2025-08-14_04-28-46/image_with_layout.png', 'timestamp_dir': 'output/P3/2025-08-14_04-28-46', 'session_id': '5c80c448-3160-44a9-a933-407b23b40792', 'user_id': 'P3'}",3
2000-01-01 04:30:34,instance-4e8d30be-57f4-4647-b18f-883737552f5e,object_node.extract.confirmed,"{'object_id': 'object3', 'object_name': 'suitcase', 'parent_instance_id': 'instance-4e8d30be-57f4-4647-b18f-883737552f5e', 'session_id': '5c80c448-3160-44a9-a933-407b23b40792', 'user_id': 'P3'}",3
2000-01-01 04:30:56,instance-4e8d30be-57f4-4647-b18f-883737552f5e,object_node.extract.confirmed,"{'object_id': 'object2', 'object_name': 'coffee cup', 'parent_instance_id': 'instance-4e8d30be-57f4-4647-b18f-883737552f5e', 'session_id': '5c80c448-3160-44a9-a933-407b23b40792', 'user_id': 'P3'}",3
2000-01-01 04:31:42,instance-b7388952-8650-4a45-b674-10ac9282678a,instance.updated,"{'instance_id': 'instance-b7388952-8650-4a45-b674-10ac9282678a', 'instance_label': 'man', 'text_changed': False, 'graph_changed': True, 'session_id': '5c80c448-3160-44a9-a933-407b23b40792', 'user_id': 'P3'}",3
2000-01-01 04:31:56,instance-46bd879e-724b-4c20-b0f2-536313f86754,instance.updated,"{'instance_id': 'instance-46bd879e-724b-4c20-b0f2-536313f86754', 'instance_label': 'man', 'text_changed': False, 'graph_changed': True, 'session_id': '5c80c448-3160-44a9-a933-407b23b40792', 'user_id': 'P3'}",3
2000-01-01 04:32:20,instance-1a35142f-cd02-449a-8632-5189b2bc31b9,object_node.extract.confirmed,"{'object_id': 'object2', 'object_name': 'camera', 'parent_instance_id': 'instance-1a35142f-cd02-449a-8632-5189b2bc31b9', 'session_id': '5c80c448-3160-44a9-a933-407b23b40792', 'user_id': 'P3'}",3
2000-01-01 04:32:48,,instance.created_from_text,"{'position': {'x': 32.890625, 'y': 26}, 'screen_position': {'x': 95, 'y': 69}, 'board_type': 'advanced', 'session_id': '5c80c448-3160-44a9-a933-407b23b40792', 'user_id': 'P3'}",3
2000-01-01 04:34:33,instance-0c170704-6e19-4fd5-9284-3a8771d08364,instance.updated,"{'instance_id': 'instance-0c170704-6e19-4fd5-9284-3a8771d08364', 'instance_label': 'background', 'text_changed': True, 'graph_changed': False, 'session_id': '5c80c448-3160-44a9-a933-407b23b40792', 'user_id': 'P3'}",3
2000-01-01 04:34:44,instance-1a35142f-cd02-449a-8632-5189b2bc31b9,object_node.extract.confirmed,"{'object_id': 'object5', 'object_name': 'hat', 'parent_instance_id': 'instance-1a35142f-cd02-449a-8632-5189b2bc31b9', 'session_id': '5c80c448-3160-44a9-a933-407b23b40792', 'user_id': 'P3'}",3
2000-01-01 04:35:21,instance-b7388952-8650-4a45-b674-10ac9282678a,instance.updated,"{'instance_id': 'instance-b7388952-8650-4a45-b674-10ac9282678a', 'instance_label': 'man', 'text_changed': True, 'graph_changed': False, 'session_id': '5c80c448-3160-44a9-a933-407b23b40792', 'user_id': 'P3'}",3
2000-01-01 04:36:01,,api.generate_image.succeeded,"{'global_caption': 'a scene featuring a man wearing a white short-sleeve shirt and beige pants, wearing sunglasses and holding a paper map in his right hand, with his foot in the frame of the image; a woman in a sky-blue dress, wearing brown sandals, with her left hand on her side, taking a picture of the sky with a camera, and holding a brown hat; a female wearing a top with a flower pattern and short jeans, holding a gray suitcase in her right hand and a coffee cup in her left hand; and a man wearing a light green T-shirt, beige shorts, and black shoes, with his hands in his pockets; all set against a background featuring yellow buildings and white street lamps.', 'region_count': 9, 'has_image': True, 'detected_objects_count': 6, 'image_path': 'output/P3/2025-08-14_04-36-00/image.png', 'image_with_layout_path': 'output/P3/2025-08-14_04-36-00/image_with_layout.png', 'timestamp_dir': 'output/P3/2025-08-14_04-36-00', 'session_id': '5c80c448-3160-44a9-a933-407b23b40792', 'user_id': 'P3'}",3
2000-01-01 14:03:52,,instance.created_from_text,"{'position': {'x': 48.974998474121094, 'y': 190.19999885559082}, 'screen_position': {'x': 111, 'y': 213}, 'board_type': 'advanced', 'session_id': '4063f7b6-6eee-437c-9525-71078de215db', 'user_id': 'P4'}",4
2000-01-01 14:07:48,,instance.created_from_text,"{'position': {'x': 199.9749984741211, 'y': 327.1999988555908}, 'screen_position': {'x': 262, 'y': 350}, 'board_type': 'advanced', 'session_id': '4063f7b6-6eee-437c-9525-71078de215db', 'user_id': 'P4'}",4
2000-01-01 14:10:39,,instance.created_from_text,"{'position': {'x': 288.9749984741211, 'y': 227.19999885559082}, 'screen_position': {'x': 351, 'y': 250}, 'board_type': 'advanced', 'session_id': '4063f7b6-6eee-437c-9525-71078de215db', 'user_id': 'P4'}",4
2000-01-01 14:11:19,class-be73cce4-f41a-4370-8fe0-574833995fd2,class.created,"{'class_id': 'class-be73cce4-f41a-4370-8fe0-574833995fd2', 'class_name': 'man Class', 'placeholder_count': 9, 'created_from': 'man', 'session_id': '4063f7b6-6eee-437c-9525-71078de215db', 'user_id': 'P4'}",4
2000-01-01 14:15:10,instance-cc66915c-c726-49e1-ac77-fba7c0296fff,instance.created_from_class,"{'instance_id': 'instance-cc66915c-c726-49e1-ac77-fba7c0296fff', 'class_id': 'class-be73cce4-f41a-4370-8fe0-574833995fd2', 'instance_label': 'Young man', 'has_text_description': True, 'session_id': '4063f7b6-6eee-437c-9525-71078de215db', 'user_id': 'P4'}",4
2000-01-01 14:17:02,instance-b96034a2-a9c6-436d-aa59-e24e04e6e019,instance.updated,"{'instance_id': 'instance-b96034a2-a9c6-436d-aa59-e24e04e6e019', 'instance_label': 'man', 'text_changed': True, 'graph_changed': False, 'session_id': '4063f7b6-6eee-437c-9525-71078de215db', 'user_id': 'P4'}",4
2000-01-01 14:17:26,instance-ace02351-28c3-4cbb-a665-bc45d5a6557d,instance.updated,"{'instance_id': 'instance-ace02351-28c3-4cbb-a665-bc45d5a6557d', 'instance_label': 'woman', 'text_changed': True, 'graph_changed': False, 'session_id': '4063f7b6-6eee-437c-9525-71078de215db', 'user_id': 'P4'}",4
2000-01-01 14:17:45,instance-cc66915c-c726-49e1-ac77-fba7c0296fff,instance.updated,"{'instance_id': 'instance-cc66915c-c726-49e1-ac77-fba7c0296fff', 'instance_label': 'man', 'text_changed': True, 'graph_changed': False, 'session_id': '4063f7b6-6eee-437c-9525-71078de215db', 'user_id': 'P4'}",4
2000-01-01 14:17:53,class-0ed5dc61-2fbb-413e-9985-6d0426ff5846,class.created,"{'class_id': 'class-0ed5dc61-2fbb-413e-9985-6d0426ff5846', 'class_name': 'woman Class', 'placeholder_count': 10, 'created_from': 'woman', 'session_id': '4063f7b6-6eee-437c-9525-71078de215db', 'user_id': 'P4'}",4
2000-01-01 14:20:29,instance-025eadff-cb88-47b1-b137-4487216e9643,instance.created_from_class,"{'instance_id': 'instance-025eadff-cb88-47b1-b137-4487216e9643', 'class_id': 'class-0ed5dc61-2fbb-413e-9985-6d0426ff5846', 'instance_label': 'Woman', 'has_text_description': True, 'session_id': '4063f7b6-6eee-437c-9525-71078de215db', 'user_id': 'P4'}",4
2000-01-01 14:22:29,instance-025eadff-cb88-47b1-b137-4487216e9643,instance.updated,"{'instance_id': 'instance-025eadff-cb88-47b1-b137-4487216e9643', 'instance_label': 'woman', 'text_changed': True, 'graph_changed': False, 'session_id': '4063f7b6-6eee-437c-9525-71078de215db', 'user_id': 'P4'}",4
2000-01-01 14:23:53,instance-b96034a2-a9c6-436d-aa59-e24e04e6e019,instance.updated,"{'instance_id': 'instance-b96034a2-a9c6-436d-aa59-e24e04e6e019', 'instance_label': 'man', 'text_changed': True, 'graph_changed': False, 'session_id': '4063f7b6-6eee-437c-9525-71078de215db', 'user_id': 'P4'}",4
2000-01-01 14:24:52,instance-cc66915c-c726-49e1-ac77-fba7c0296fff,instance.updated,"{'instance_id': 'instance-cc66915c-c726-49e1-ac77-fba7c0296fff', 'instance_label': 'man', 'text_changed': True, 'graph_changed': False, 'session_id': '4063f7b6-6eee-437c-9525-71078de215db', 'user_id': 'P4'}",4
2000-01-01 14:26:37,instance-ace02351-28c3-4cbb-a665-bc45d5a6557d,instance.updated,"{'instance_id': 'instance-ace02351-28c3-4cbb-a665-bc45d5a6557d', 'instance_label': 'woman', 'text_changed': True, 'graph_changed': False, 'session_id': '4063f7b6-6eee-437c-9525-71078de215db', 'user_id': 'P4'}",4
2000-01-01 14:27:23,instance-ace02351-28c3-4cbb-a665-bc45d5a6557d,instance.updated,"{'instance_id': 'instance-ace02351-28c3-4cbb-a665-bc45d5a6557d', 'instance_label': 'woman', 'text_changed': True, 'graph_changed': False, 'session_id': '4063f7b6-6eee-437c-9525-71078de215db', 'user_id': 'P4'}",4
2000-01-01 14:28:00,,api.generate_image.succeeded,"{'global_caption': 'a scene featuring a young man wearing a white shirt, black sunglasses, beige pants, and black shoes looking at a woman holding a camera, a fatty woman with long hair holding a cup of coffee in her left hand and luggage in her right hand, a young man wearing a green T-shirt, beige short pants, and black sneakers with a gray watch on his left wrist holding something in both hands and watching the girl who holds the camera, and a woman with long hair wearing a bright blue-colored one-piece holding a camera in her left hand and taking a photo while holding a hat in her right hand.', 'region_count': 4, 'has_image': True, 'detected_objects_count': 6, 'image_path': 'output/P4/2025-08-14_14-27-59/image.png', 'image_with_layout_path': 'output/P4/2025-08-14_14-27-59/image_with_layout.png', 'timestamp_dir': 'output/P4/2025-08-14_14-27-59', 'session_id': '4063f7b6-6eee-437c-9525-71078de215db', 'user_id': 'P4'}",4
2000-01-01 14:32:32,instance-025eadff-cb88-47b1-b137-4487216e9643,instance.updated,"{'instance_id': 'instance-025eadff-cb88-47b1-b137-4487216e9643', 'instance_label': 'woman', 'text_changed': True, 'graph_changed': False, 'session_id': '4063f7b6-6eee-437c-9525-71078de215db', 'user_id': 'P4'}",4
2000-01-01 14:34:00,instance-ace02351-28c3-4cbb-a665-bc45d5a6557d,instance.updated,"{'instance_id': 'instance-ace02351-28c3-4cbb-a665-bc45d5a6557d', 'instance_label': 'woman', 'text_changed': True, 'graph_changed': False, 'session_id': '4063f7b6-6eee-437c-9525-71078de215db', 'user_id': 'P4'}",4
2000-01-01 14:34:22,instance-025eadff-cb88-47b1-b137-4487216e9643,object_node.extract.confirmed,"{'object_id': 'object6', 'object_name': 'hat', 'parent_instance_id': 'instance-025eadff-cb88-47b1-b137-4487216e9643', 'session_id': '4063f7b6-6eee-437c-9525-71078de215db', 'user_id': 'P4'}",4
2000-01-01 14:35:18,instance-025eadff-cb88-47b1-b137-4487216e9643,instance.updated,"{'instance_id': 'instance-025eadff-cb88-47b1-b137-4487216e9643', 'instance_label': 'woman', 'text_changed': True, 'graph_changed': False, 'session_id': '4063f7b6-6eee-437c-9525-71078de215db', 'user_id': 'P4'}",4
2000-01-01 14:35:53,instance-b96034a2-a9c6-436d-aa59-e24e04e6e019,object_node.extract.confirmed,"{'object_id': 'object6', 'object_name': 'map', 'parent_instance_id': 'instance-b96034a2-a9c6-436d-aa59-e24e04e6e019', 'session_id': '4063f7b6-6eee-437c-9525-71078de215db', 'user_id': 'P4'}",4
2000-01-01 14:36:44,instance-ace02351-28c3-4cbb-a665-bc45d5a6557d,object_node.extract.confirmed,"{'object_id': 'object4', 'object_name': 'cup', 'parent_instance_id': 'instance-ace02351-28c3-4cbb-a665-bc45d5a6557d', 'session_id': '4063f7b6-6eee-437c-9525-71078de215db', 'user_id': 'P4'}",4
2000-01-01 14:37:33,,api.generate_image.succeeded,"{'global_caption': 'a scene featuring a young man wearing a white shirt, black sunglasses, beige pants, and black shoes looking at a woman holding a camera, a fatty woman in a flower-patterned dress, jean shorts, and sandals holding a cup of coffee in her left hand and luggage in her right hand while looking at another woman who is holding a camera, a young man wearing a green T-shirt, beige short pants, and black sneakers with a gray watch on his left wrist holding something in both hands and interestingly watching the girl who holds a camera, a woman with long hair wearing a bright blue one-piece dress taking a photo with a camera in her right hand while holding a hat in her left hand, a hat on the woman, a map, and a coffee cup on the woman.', 'region_count': 7, 'has_image': True, 'detected_objects_count': 6, 'image_path': 'output/P4/2025-08-14_14-37-32/image.png', 'image_with_layout_path': 'output/P4/2025-08-14_14-37-32/image_with_layout.png', 'timestamp_dir': 'output/P4/2025-08-14_14-37-32', 'session_id': '4063f7b6-6eee-437c-9525-71078de215db', 'user_id': 'P4'}",4
2000-01-01 07:08:40,,instance.created_from_text,"{'position': {'x': 51.109375, 'y': 230}, 'screen_position': {'x': 113, 'y': 253}, 'board_type': 'advanced', 'session_id': '9b200cbe-6fff-4d2a-845e-ad426c3baeb2', 'user_id': 'P5'}",5
2000-01-01 07:11:00,,api.generate_image.succeeded,"{'global_caption': 'a scene featuring a male person wearing a white shirt, beige pants, black shoes, and a silver clock', 'region_count': 1, 'has_image': True, 'detected_objects_count': 4, 'image_path': 'output/P5/2025-08-19_07-10-59/image.png', 'image_with_layout_path': 'output/P5/2025-08-19_07-10-59/image_with_layout.png', 'timestamp_dir': 'output/P5/2025-08-19_07-10-59', 'session_id': '9b200cbe-6fff-4d2a-845e-ad426c3baeb2', 'user_id': 'P5'}",5
2000-01-01 07:12:48,,api.generate_image.succeeded,"{'global_caption': 'a scene featuring a male person wearing a white shirt, beige pants, black shoes, and a silver clock, facing forward', 'region_count': 1, 'has_image': True, 'detected_objects_count': 3, 'image_path': 'output/P5/2025-08-19_07-12-47/image.png', 'image_with_layout_path': 'output/P5/2025-08-19_07-12-47/image_with_layout.png', 'timestamp_dir': 'output/P5/2025-08-19_07-12-47', 'session_id': '9b200cbe-6fff-4d2a-845e-ad426c3baeb2', 'user_id': 'P5'}",5
2000-01-01 07:14:01,,instance.created_from_text,"{'position': {'x': 174.109375, 'y': 197}, 'screen_position': {'x': 236, 'y': 239}, 'board_type': 'advanced', 'session_id': '9b200cbe-6fff-4d2a-845e-ad426c3baeb2', 'user_id': 'P5'}",5
2000-01-01 07:14:05,,instance.created_from_text,"{'position': {'x': 246.109375, 'y': 330}, 'screen_position': {'x': 308, 'y': 372}, 'board_type': 'advanced', 'session_id': '9b200cbe-6fff-4d2a-845e-ad426c3baeb2', 'user_id': 'P5'}",5
